"","Date","Tank","Cohort","Total Tenure","Tank Tenure","Total Feed Offered (g)","REQUIRED Feed(g)/Day","Feed Size  
1","% CP 
1","% of Total 
1","Total Feed (g) size  
1","Feed Size  
2","% CP 
2","% of Total 
2","Total Feed (g) size  
2","Feed Size  
3","% CP 
3","% of Total 
3","Total Feed (g) size  
3","Alkalinity Remaining g/L","Sodium bicarbonate (g)","Turbostart 10X                            (mL)","PROJECTED GROWTH/ 
FEED CURVE","Wt.(g) 
increment 
for Feed","FCR Expected","Manual Correction Factor","Daily Feed Required at 35% CP Feed(g)","400-600um","600-1000um","1.0-1.3mm","1.3-1.8mm","1.8-2.4mm","Grams of Increased Feed","Daily Feed Required at Offered 35%CP (g)","Total Tenure Feed Offered (g)","HISTORIC expected size (Wt g/ Shrimp)","% Difference 
from 
Growth Curve1","EXPECTED SIZE 
(Wt g/ Shrimp)","Wt.(g) increment1","ADJUSTED EXPECTED SIZE (Wt g/ Shrimp)","Wt.(g) increment for Feed","AVERAGE SIZE Weight in Grams / Shrimp","% Difference                                                                  from                                                              Growth Curve1","ADFI Over Entire Tenure","ADG Over Entire Tenure","FEED:GAIN","Calculated Count - Includes Daily Mortality Rate and Staff Removal Counts","Jumpers","Sump Dump","Total Daily MIA Assumed Loss - Actual Counted","Daily Mortality Assumption","Samples","Harvest","Termination","Actual Count - Estimates Including Sump Dump, Jumpers and Other Loses","Harvest Weight in Pounds","Projected Growth  
(g)","Shrimp Count                                                                           /L","Shrimp Count                                                                           /m2","Shrimp Count                                                                              /m3","Biomass Kg/m2","Maximum Biomass Kg/m2 by Weight","Biomass  
Kg/m3","Shrimp Harvest Size Code","Back Flush Frequency","MBBR 
(LPM)","MBBR 
(GPM)","Standard 
(LPM)","Standard 
(GPM)","EN 
(LPM)","EN 
(GPM)","Tank Level (cm)","Initial Salinity (ppt)","Final Salinity (28-32 PPT)","Pump Pressure (PSI)","BioFilter Flow Rate (LPM)","BioFilter Flow Rate (LPM)_2","BioFilter Flow Rate (LPM)_3","pH  
(7.5-8.4)","D.O.  
(goal 4.5)","Temperature  
(28-30°C)","TSS","Turbidity","Mat? Y/N","Imhoff (15mL/L)","TAN NH4","Un-ionized NH3-N (0.4mg/L)","NO2-N (4.5mg/L)","ALK CaCO3 
(75-200mg/L)","NO3-N  
(250mg/L)","28ppt Sea Water Added (cm)","Marine Mix (Pounds)","0 ppt RO Water Added (cm)","Amonium Chloride (NH4Cl)g","Sodium Nitrite (NANO2)g","FOS (C6H12O6)g","Sodium Carbonate (NaCO3)g","Sodium Bicarbonate (NaHCO3)g","Biowish","Turbo start","Water Exchange Percent","Monster","Molts-Harvest End (g)","Molts-Feed End (g)","Bead Filter 1 Assigned Flow Rate (LPM)","Bead Filter 2 Assigned Flow Rate (LPM)","Bead Filter 3 Assigned Flow Rate (LPM)","Recommended Back Flush Frequency (hours)","Recommended Sump Dump Frequency (minutes)","NOTES","Green Vibrio","Total Heterotroph","Yellow Vibrio"
"1008",2019-06-17,"RTB4","Cohort3",110,77,8500,4576,"Feed 4",0.35,1,4576,NA,NA,0,0,NA,NA,NA,0,45.8722206939914,11,0,24.5380962406562,NA,1.3,1,4576,0,0,0,4576,0,-41,4576,990398.895254732,24.5380962406562,NA,NA,NA,NA,0.34,NA,0,0.851213208230969,-5.36363636363636e-05,-15870.0767636282,10483.7943552442,30,21,41.7815800439114,92.7815800439114,NA,NA,NA,10352.5048158113,0,21.17593,0.3,62.0003039230418,203.413070613654,1.31291409585306,2.5,4.3074609443998,31.9653267831949,156,42,78,21,52,14,40,28.3,28.3,"7.6-0","214",7.5,NA,NA,4.5,28.5,NA,NA,"foam",NA,0.2,NA,1.18,355,57.4,NA,NA,NA,NA,NA,NA,NA,NA,20.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009",2019-06-18,"RTB1","Cohort3",111,78,9069,4460,"Feed 4",0.35,1,4460,NA,NA,0,0,NA,NA,NA,0,49.7793060085668,10.7,0,24.8780962406562,NA,1.55,1,4460,0,0,0,4460,0,-95,4460,1130615.89525473,24.8780962406562,NA,NA,NA,NA,0.34,21.69253,0.871952973819183,1.16753075983797,0.195375045045045,5.97584384212827,8643.76994805305,74,NA,5.65234007130883,79.6523400713088,NA,102,NA,8462.11760798174,4.8,22.06712,0.2,50.678929675656,166.269454316457,1.11833802262426,2.5,3.66908800073576,30.6743935043658,152,41,76,21,51,14,40,28.2,28.2,"5.2-4","213",7.5,NA,NA,4.5,28.6,NA,NA,"foam",NA,0.16,NA,1.56,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jumping event-power outage planned",NA,NA,NA
"1010",2019-06-18,"RTB2","Cohort3",111,78,7988,4082,"Feed 4",0.35,1,4082,NA,NA,0,0,NA,NA,NA,0,62.5110150508901,9.8,0,24.8780962406562,NA,1.3,1,4082,0,0,0,4082,0,-91,4082,1049961.89525473,24.8780962406562,NA,NA,NA,NA,0.34,21.0408,0.845756033599339,0.988192242075958,0.189503603603604,5.21463562319913,9484.50874822549,105,NA,0,86.8306775900043,NA,102,NA,9235.1211898229,4.8,22.1181,0.2,55.3083848520065,181.457955551202,1.22331638699516,2.5,4.01350520667705,30.6036921068292,139,37,70,19,47,13,40,27.1,27.1,"9-3","204",7.7,NA,NA,4.6,28.6,NA,NA,"foam",NA,0.21,NA,0.92,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jumping event- planned power outage",NA,NA,NA
"1011",2019-06-18,"RTB4","Cohort3",111,78,8220,4488,"Feed 4",0.35,1,4488,NA,NA,0,0,NA,NA,NA,0,48.8362164498762,10.8,0,24.8780962406562,NA,1.3,1,4488,0,0,0,4488,0,-88,4488,998618.895254732,24.8780962406562,NA,NA,NA,NA,0.34,21.07408,0.847093756537544,0.858140318196553,0.189803423423423,4.52120569122807,10391.0127752003,97,NA,0,91.9604630605228,NA,102,NA,10153.5048158113,4.8,21.51593,0.2,60.8085092124669,199.502982980534,1.30835162761979,2.5,4.29249221660037,31.4602028537953,153,41,77,21,51,14,40,28.5,28.5,"4.2-0","213",7.5,NA,NA,4.6,28.5,NA,NA,"foam",NA,0.33,NA,1.54,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jumping event-planned power outage",NA,NA,NA
"1012",2019-06-19,"RTB1","Cohort3",112,79,9926,4061,"Feed 4",0.35,1,4061,NA,NA,0,0,NA,NA,NA,0,63.218332219908,9.7,0,25.2180962406562,NA,1.55,1,4061,0,0,0,4061,0,-399,4061,1140541.89525473,25.2180962406562,NA,NA,NA,NA,0.34,21.96,0.870803243450093,1.17812133366111,0.19601875,6.01024817095871,8462.11760798174,33,73,0,77.9784137575517,NA,650,NA,7706.11760798174,31.5443711453744,22.03253,0.2,46.1513075591,151.415051046916,1.0168300683351,2.5,3.33605665464271,30.7225508095557,139,37,70,19,47,13,40,28.4,28.4,"5.2-3.5","230",7.5,NA,NA,4.6,28.7,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013",2019-06-19,"RTB2","Cohort3",112,79,8044,3884,"Feed 4",0.35,1,3884,NA,NA,0,0,NA,NA,NA,0,69.1800055016309,9.3,0,25.2180962406562,NA,1.3,1,3884,0,0,0,3884,0,-198,3884,1058005.89525473,25.2180962406562,NA,NA,NA,NA,0.34,21.2,0.84066615487896,0.995990562969214,0.189233035714286,5.26330172324147,9295.67807063548,32,113,0,85.1019327366678,NA,302,NA,8788.1211898229,14.2224704845815,21.3808,0.2,52.6313384418206,172.674994887863,1.12530012095688,2.5,3.69192953069842,31.6590362562701,133,35,67,18,45,12,40,28.1,28.1,"8.6-3","211",7.6,NA,NA,4.6,28.6,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014",2019-06-19,"RTB4","Cohort3",112,79,8032,3869,"Feed 4",0.35,1,3869,NA,NA,0,0,NA,NA,NA,0,69.6852320509294,9.3,0,25.2180962406562,NA,1.3,1,3869,0,0,0,3869,0,-619,3869,1006650.89525473,25.2180962406562,NA,NA,NA,NA,0.34,21.32,0.845424642548086,0.864973859272729,0.190304464285714,4.54521055257063,10197.0523121398,33,493,0,90.2439129624372,NA,875,NA,8752.50481581132,41.2716299559471,21.41408,0.2,52.4180348932937,171.975180096108,1.12248399264778,2.5,3.68269026459246,31.6098343887788,132,35,66,18,44,12,40,28.6,28.6,"6.2-0","198",7.4,NA,NA,4.6,28.5,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,19.2,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",2019-06-20,"RTB1","Cohort3",113,80,8846,4024,"Feed 4",0.35,1,4024,NA,NA,0,0,NA,NA,NA,0,64.4645577081778,9.7,0,25.5580962406562,NA,1.55,1,4024,0,0,0,4024,0,-37,4024,1149387.89525473,25.5580962406562,NA,NA,NA,NA,0.34,NA,0,1.20201287260479,-5.2212389380531e-05,-23021.602475312,7706.11760798174,20,36,15.0118737575517,71.0118737575517,NA,NA,NA,7635.10573422419,0,22.3,0.2,45.7260232599429,150.019761351519,1.01969031869673,2.5,3.34544067813887,30.354059299913,137,37,69,19,46,13,40,28.3,28.3,"5.4-3.8","212",7.5,NA,NA,4.5,28.6,NA,NA,"foam",NA,0.17,NA,0.96,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"feed in molts",NA,NA,NA
"1016",2019-06-20,"RTB2","Cohort3",113,80,7197,3848,"Feed 4",0.35,1,3848,NA,NA,0,0,NA,NA,NA,0,70.3925492199473,9.2,0,25.5580962406562,NA,1.3,1,3848,0,0,0,3848,0,-36,3848,1065202.89525473,25.5580962406562,NA,NA,NA,NA,0.34,NA,0,1.01408140672036,-5.2212389380531e-05,-19422.2371117629,8908.57613789881,21,55,5.55801454246364,81.5580145424636,NA,NA,NA,8706.56317528043,0,21.54,0.2,52.1428941687719,171.072487430354,1.12315794039535,2.5,3.68490137924982,31.4250474646267,131,35,66,18,44,12,40,28.1,28.1,"8.6-3","201",7.7,NA,NA,4.6,28.6,NA,NA,"foam",NA,0.21,NA,0.85,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"feed in molts",NA,NA,NA
"1017",2019-06-20,"RTB4","Cohort3",113,80,7746,3753,"Feed 4",0.35,1,3753,NA,NA,0,0,NA,NA,NA,0,73.5923173655048,9,0,25.5580962406562,NA,1.3,1,3753,0,0,0,3753,0,-116,3753,1014396.89525473,25.5580962406562,NA,NA,NA,NA,0.34,NA,0,0.880348889073893,-5.2212389380531e-05,-16860.9194009068,9231.80839917736,20,241,0,81.7015043327196,NA,NA,NA,8491.50481581132,0,21.66,0.2,50.854927257816,166.846874205433,1.1015177244043,2.5,3.61390329528968,31.2509474786731,128,34,64,17,43,12,40,28.5,28.5,"6.6-0","208",7.7,NA,NA,4.9,28.7,NA,NA,"foam",NA,0.25,NA,0.87,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"feed in molts",NA,NA,NA
"1018",2019-06-21,"RTB1","Cohort3",114,81,8990,3987,"Feed 4",0.35,1,3987,NA,NA,0,0,NA,NA,NA,0,65.7107831964475,9.6,0,25.8980962406562,NA,1.55,1,3987,0,0,0,3987,0,-37,3987,1158377.89525473,25.8980962406562,NA,NA,NA,NA,0.34,NA,0,1.31858999880472,-5.17543859649123e-05,-25477.8406548708,7635.10573422419,17,17,36.3574993408759,70.3574993408759,NA,NA,NA,7564.74823488331,0,22.64,0.2,45.3046579556025,148.637329250664,1.02569745611484,2.5,3.36514913423504,29.8982121196139,136,36,68,18,46,12,40,27.8,27.8,"5.4-3.8","200",7.5,NA,NA,4.6,28.6,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",2019-06-21,"RTB2","Cohort3",114,81,7657,3813,"Feed 4",0.35,1,3813,NA,NA,0,0,NA,NA,NA,0,71.5714111683106,9.2,0,25.8980962406562,NA,1.3,1,3813,0,0,0,3813,0,-35,3813,1072859.89525473,25.8980962406562,NA,NA,NA,NA,0.34,NA,0,1.05640357865095,-5.17543859649123e-05,-20411.8657569846,8827.01812335635,17,26,37.8113509193274,80.8113509193274,NA,NA,NA,8625.7518243611,0,21.88,0.2,51.6589216030429,169.484650928618,1.13029720467458,2.5,3.70832416231817,30.9367240579552,130,35,65,18,44,12,40,28.1,28.1,"8.8-3","204",7.7,NA,NA,4.6,28.6,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",2019-06-21,"RTB4","Cohort3",114,81,7254,3680,"Feed 4",0.35,1,3680,NA,NA,0,0,NA,NA,NA,0,76.051086572091,8.8,0,25.8980962406562,NA,1.3,1,3680,0,0,0,3680,0,-73,3680,1021650.89525473,25.8980962406562,NA,NA,NA,NA,0.34,NA,0,0.970757794233839,-5.17543859649123e-05,-18757.0150072301,9150.10689484464,17,148,0,80.9784460193751,NA,NA,NA,8326.50481581132,0,22,0.2,49.8667557641233,163.604841745811,1.09706862681071,2.5,3.59930651840785,30.7679782903663,126,34,63,17,42,12,40,28.6,28.6,"7.2-0","203",7.6,NA,NA,4.7,28.6,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6,25.4,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,"50% W.E.",NA,NA,NA
"1021",2019-06-22,"RTB1","Cohort3",115,82,8907,3950,"Feed 4",0.35,1,3950,NA,NA,0,0,NA,NA,NA,0,66.9570086847172,9.5,0,26.2380962406562,NA,1.55,1,3950,0,0,0,3950,0,-37,3950,1167284.89525473,26.2380962406562,NA,NA,NA,NA,0.34,NA,0,1.32942539243421,-5.1304347826087e-05,-25912.528835582,7564.74823488331,26,26,17.7091549844497,69.7091549844497,NA,NA,NA,7495.03907989886,0,22.98,0.2,44.8871755325416,147.267636261619,1.03150729373781,2.5,3.38421028129202,29.4558538898198,135,36,68,18,45,12,40,27.9,27.9,"5.4-3.4",NA,7.4,NA,NA,4.6,28.6,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",2019-06-22,"RTB2","Cohort3",115,82,7534,3777,"Feed 4",0.35,1,3777,NA,NA,0,0,NA,NA,NA,0,72.7839548866271,9.1,0,26.2380962406562,NA,1.3,1,3777,0,0,0,3777,0,-36,3777,1080393.89525473,26.2380962406562,NA,NA,NA,NA,0.34,NA,0,1.06431519598852,-5.1304347826087e-05,-20745.1267014711,8746.20677243702,26,48,6.07152300166092,80.0715230016609,NA,NA,NA,8545.68030135944,0,22.22,0.2,51.1793798061532,167.911351070056,1.13720581929272,2.5,3.73099022077665,30.4633448419469,129,34,65,17,43,12,40,28.3,28.3,"8.8-3","205",7.5,NA,NA,4.7,28.6,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023",2019-06-22,"RTB4","Cohort3",115,82,7600,3606,"Feed 4",0.35,1,3606,NA,NA,0,0,NA,NA,NA,0,78.5435375486305,8.7,0,26.2380962406562,NA,1.3,1,3606,0,0,0,3606,0,-74,3606,1029250.89525473,26.2380962406562,NA,NA,NA,NA,0.34,NA,0,0.978131500285137,-5.1304347826087e-05,-19065.2750055577,9069.12844882526,26,143,0,80.2617867721036,NA,NA,NA,8157.50481581132,0,22.34,0.2,48.8546285978561,160.284214559895,1.09141240287611,2.5,3.58074935326806,30.2997100442283,123,33,62,17,41,11,40,28.4,28.4,"7-0","212",7.9,NA,NA,5.2,28.6,NA,NA,"foam",NA,0.5,NA,0.42,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"soccer ball size feed in sumps",NA,NA,NA
"1024",2019-06-23,"RTB1","Cohort3",116,83,8769,3913,"Feed 4",0.35,1,3913,NA,NA,0,0,NA,NA,NA,0,68.203234172987,9.4,0,26.5780962406562,NA,1.55,1,3913,0,0,0,3913,0,-37,3913,1176053.89525473,26.5780962406562,NA,NA,NA,NA,0.34,NA,0,1.34021587156021,-5.08620689655172e-05,-26350.0069662685,7495.03907989886,30,16,23.066785121268,69.066785121268,NA,NA,NA,7425.97229477759,0,23.32,0.2,44.4735402100093,145.910564993469,1.03712295769742,2.5,3.40263437564769,29.0263946135532,134,36,67,18,45,12,40,27.9,27.9,"5.3-3.4","200",NA,NA,NA,4.5,28.5,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",2019-06-23,"RTB2","Cohort3",116,83,7611,3728,"Feed 4",0.35,1,3728,NA,NA,0,0,NA,NA,NA,0,74.4343616143357,8.9,0,26.5780962406562,NA,1.3,1,3728,0,0,0,3728,0,-49,3728,1088004.89525473,26.5780962406562,NA,NA,NA,NA,0.34,NA,0,1.07239089920189,-5.08620689655172e-05,-21084.2956453253,8666.13524943536,30,81,0,79.3384682085807,NA,NA,NA,8434.68030135944,0,22.56,0.2,50.5146098922144,165.730347415401,1.13960959916836,2.5,3.73887663769146,30.0042341484069,127,34,64,17,43,12,40,27.8,27.8,"8.6-3","203",NA,NA,NA,4.6,28.7,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",2019-06-23,"RTB4","Cohort3",116,83,7639,3558,"Feed 4",0.35,1,3558,NA,NA,0,0,NA,NA,NA,0,80.1602625063858,8.5,0,26.5780962406562,NA,1.3,1,3558,0,0,0,3558,0,-48,3558,1036889.89525473,26.5780962406562,NA,NA,NA,NA,0.34,NA,0,0.985619075086881,-5.08620689655172e-05,-19378.2733406912,8988.86666205316,30,78,0,79.5514699591705,NA,NA,NA,8049.50481581132,0,22.68,0.2,48.2078254383481,158.162156949961,1.09335348094174,2.5,3.58711771962512,29.8454815867751,122,32,61,16,41,11,40,27.9,27.9,"7-0","202",NA,NA,NA,5.1,28.6,NA,NA,"foam",NA,1.32,NA,0.43,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027",2019-06-24,"RTB1","Cohort3",117,84,8875,3869,"Feed 4",0.35,1,3869,NA,NA,0,0,NA,NA,NA,0,69.6852320509294,9.3,0,26.9180962406562,NA,1.55,1,3869,0,0,0,3869,0,-44,3869,1184928.89525473,26.9180962406562,NA,NA,NA,NA,0.34,NA,0,1.35124010527191,-5.04273504273504e-05,-26795.7783587819,7425.97229477759,34,50,0,68.4303346963755,NA,NA,NA,7341.97229477759,0,23.66,0.2,43.9704710859475,144.260075741297,1.04034134589352,2.5,3.4131933920391,28.6092782074412,132,35,66,18,44,12,40,28.2,28.2,"5-3.8","207",NA,NA,NA,4.6,28.6,NA,NA,"foam",NA,0.13,NA,0.98,315,84.3,NA,NA,NA,NA,NA,NA,NA,NA,21.9,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"feed in sumps",NA,NA,NA
"1028",2019-06-24,"RTB2","Cohort3",117,84,7107,3693,"Feed 4",0.35,1,3693,NA,NA,0,0,NA,NA,NA,0,75.6132235626989,8.9,0,26.9180962406562,NA,1.3,1,3693,0,0,0,3693,0,-35,3693,1095111.89525473,26.9180962406562,NA,NA,NA,NA,0.34,NA,0,1.08005823348796,-5.04273504273504e-05,-21418.1039522189,8586.79678122678,34,46,0,78.6121245321311,NA,NA,NA,8354.68030135944,0,22.9,0.2,50.035496440727,164.158452889524,1.14581286849265,2.5,3.7592285711701,29.5587564361598,126,34,63,17,42,12,40,28,28,"9-3","206",NA,NA,NA,4.7,28.6,NA,NA,"foam",NA,0.31,NA,0.73,334,76.6,NA,NA,NA,NA,NA,NA,NA,NA,18.7,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"feed in sumps",NA,NA,NA
"1029",2019-06-24,"RTB4","Cohort3",117,84,7455,3522,"Feed 4",0.35,1,3522,NA,NA,0,0,NA,NA,NA,0,81.3728062247023,8.5,0,26.9180962406562,NA,1.3,1,3522,0,0,0,3522,0,-36,3522,1044344.89525473,26.9180962406562,NA,NA,NA,NA,0.34,NA,0,0.993008916624439,-5.04273504273504e-05,-19691.8717364507,8909.31519209399,39,42,0,78.8474394500318,NA,NA,NA,7968.50481581132,0,23.02,0.2,47.7227230687171,156.57061374251,1.09857708504187,2.5,3.60425552835259,29.4046708248505,120,32,60,16,40,11,40,28,28,"7-0","204",NA,NA,NA,5.1,28.5,NA,NA,"n",NA,0.11,NA,0.49,393,62.1,NA,NA,NA,NA,NA,NA,NA,NA,17.9,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"feed in sumps",NA,NA,NA
"1030",2019-06-25,"RTB1","Cohort3",118,85,8494,3834,"Feed 4",0.35,1,3834,NA,NA,0,0,NA,NA,NA,0,70.8640939992926,9.2,0,27.2580962406562,NA,1.55,1,3834,0,0,0,3834,0,-35,3834,1193422.89525473,27.2580962406562,NA,NA,NA,NA,0.34,23.97168,0.879433390665251,1.36194331841623,0.203099830508475,6.70578264396632,7341.97229477759,26,20,21.6562746963755,67.6562746963755,NA,NA,NA,7274.31602008122,0,24,0.2,43.5652831948905,142.930719143341,1.04556679667737,2.5,3.43033725944019,28.2039800995025,131,35,66,18,44,12,40,28.4,28.4,"5.2-3.8","208",NA,NA,NA,4.5,28.7,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031",2019-06-25,"RTB2","Cohort3",118,85,7687,3629,"Feed 4",0.35,1,3629,NA,NA,0,0,NA,NA,NA,0,77.7688568397061,8.7,0,27.2580962406562,NA,1.3,1,3629,0,0,0,3629,0,-64,3629,1102798.89525473,27.2580962406562,NA,NA,NA,NA,0.34,23.5035,0.86225757633594,1.08838645978543,0.199132203389831,5.46564765144871,8508.18465669465,27,117,0,77.8924305320395,NA,NA,NA,8210.68030135944,0,23.24,0.2,49.1730922280496,161.329042742945,1.14278266337987,2.5,3.74928695334604,29.1263133557685,124,33,62,17,42,11,40,28.1,28.1,"8.8-3","205",NA,NA,NA,5,28.5,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032",2019-06-25,"RTB4","Cohort3",118,85,7111,3485,"Feed 4",0.35,1,3485,NA,NA,0,0,NA,NA,NA,0,82.619031712972,8.4,0,27.2580962406562,NA,1.3,1,3485,0,0,0,3485,0,-37,3485,1051455.89525473,27.2580962406562,NA,NA,NA,NA,0.34,22.1026,0.810863671654126,1.00014905612858,0.187260169491525,5.34095990003814,8830.46775264396,26,57,0,78.149639610899,NA,NA,NA,7885.50481581132,0,23.36,0.2,47.2256428627989,154.939773171913,1.10319101727498,2.5,3.61939310129588,28.9766918830505,119,32,60,16,40,11,40,28.1,28.1,"7.8-0","198",NA,NA,NA,5.2,28.5,NA,NA,"n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033",2019-06-26,"RTB1","Cohort3",119,86,8430,3258,"Feed 4",0.35,1,3258,NA,NA,0,0,NA,NA,NA,0,90.2647934923567,7.8,0,27.5980962406562,NA,1.55,1,3258,0,0,0,3258,0,-576,3258,1201852.89525473,27.5980962406562,NA,NA,NA,NA,0.34,24,0.8696252013443,1.37559823931621,0.201631092436975,6.82235176475172,7274.31602008122,35,9,23.0328221250484,67.0328221250484,NA,1025,NA,6182.28319795617,54.2,24.31168,0.2,37.0251880130672,121.473713953632,0.900144522913525,2.5,2.95323006205225,27.8424001298166,111,30,56,15,37,10,40,27.6,27.6,"5.4-3.5","219",NA,NA,NA,4.7,28.7,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"566 shrimp transferred to RTB3",NA,NA,NA
"1034",2019-06-26,"RTB2","Cohort3",119,86,7324,3125,"Feed 4",0.35,1,3125,NA,NA,0,0,NA,NA,NA,0,94.7444688961371,7.5,0,27.5980962406562,NA,1.3,1,3125,0,0,0,3125,0,-504,3125,1110122.89525473,27.5980962406562,NA,NA,NA,NA,0.34,23.8,0.86237832466643,1.09644585796921,0.199950420168067,5.4835886668685,8430.29222616261,35,130,0,77.1793253305187,NA,976,NA,7069.68030135944,51.2582731277533,23.8435,0.2,42.3397366262105,138.90989706762,1.00952751024705,2.5,3.31209813073179,28.3891006936087,107,29,54,15,36,10,40,28.1,28.1,"8.8-3","208",NA,NA,NA,4.7,28.7,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"968 shrimp transferred to RTB3",NA,NA,NA
"1035",2019-06-26,"RTB4","Cohort3",119,86,7798,3451,"Feed 4",0.35,1,3451,NA,NA,0,0,NA,NA,NA,0,83.7642118913821,8.3,0,27.5980962406562,NA,1.3,1,3451,0,0,0,3451,0,-34,3451,1059253.89525473,27.5980962406562,NA,NA,NA,NA,0.34,NA,0,1.00802058132986,-4.95798319327731e-05,-20331.2625725853,8752.31811303306,45,10,22.4580153003426,77.4580153003426,NA,NA,NA,7808.04680051097,0,22.4426,0.2,46.7617531496001,153.417825293963,1.04945532123521,2.5,3.4430948859423,30.1611899863679,118,32,59,16,40,11,40,28.3,28.3,"7.8-0","227",NA,NA,NA,5.2,28.5,NA,NA,"foam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
